_id,SectionID,Highway,DIR,FROM_Distance,TO_Distance,PCI,DMI,IRI,Pave_Type,Pavement_Section_From,Pavement_Section_To,FUNC_CLASS
190,,11,B,1646.393,1661.805,92.31,9.53,0.96,AC,.2 KM W OF HWY 11B - TO ATIKOKAN,16 KM W OF HWY 11B,ART
191,,11,B,1661.805,1684.633,93.65,9.61,0.88,AC,16 KM W OF HWY 11B,FLANDERS RD,ART
192,,11,B,1684.633,1704.868,81.78,8.42,1.04,AC,FLANDERS RD,4.7 KM W OF SEINE R BR - DIST 19-20 BDY,ART
193,,11,B,1704.868,1725.603,90.19,9.26,0.92,AC,4.7 KM W OF SEINE R BR - DIST 19-20 BDY,.2 KM W OF MINE CENTRE RD,ART
194,,11,B,1725.603,1746.249,80.01,8.59,1.48,AC,.2 KM W OF MINE CENTRE RD,0.15KM W OF BELL TOWER ENT(N),ART
195,,11,B,1746.249,1761.946,65.93,6.88,1.3,AC,0.15KM W OF BELL TOWER ENT(N),0.1 KM E OF SEC HWY 502,ART
196,,11,B,1761.946,1788.148,83.49,8.7,1.14,AC,0.1 KM E OF SEC HWY 502,FORT FRANCES E LTS,ART
197,,11,B,1796.828,1814.326,83.45,8.62,1.05,AC,FORT FRANCES W LTS - OAKWOOD RD,.5 KM W OF HWY. 613 (DEVLIN),ART
198,,11,B,1814.326,1838.342,66.64,7.08,1.45,AC,.5 KM W OF HWY. 613 (DEVLIN),5.6 KM W OF HWY 71 (RR CROSSING AT BARWICK),ART
199,,11,B,1838.342,1863.959,92.45,9.39,0.78,AC,5.6 KM W OF HWY 71 (RR CROSSING AT BARWICK),.6 KM W OF JCT. HWY. 619 - PINEWOOD,ART
200,,11,B,1863.959,1881.888,66.97,7.07,1.39,AC,.6 KM W OF JCT. HWY. 619 - PINEWOOD,RAINY RIVER E LTS - MILLER ST,ART
201,,11,B,1884.591,1884.892,78.15,8.75,1.92,AC,SEC HWY 600,RAINY RIVER INTERNATIONAL BR,ART
202,,11,N,100.5,108.195,76.01,7.85,1.12,AC,CROWN HILL - COUNTY RD 93,ORO-MEDONTE LINE 5,FWY
203,,11,N,108.195,124.11,79.14,8.04,0.93,AC,ORO-MEDONTE LINE 5,MEMORIAL AVE-SIMCOE RD 49 IC 129,FWY
204,,11,N,124.11,131.939,85.95,8.76,0.89,AC,MEMORIAL AVE-SIMCOE RD 49 IC 129,LACLIE ST IC (SUNDIAL DRIVE),FWY
205,,11,N,131.939,134.238,70.18,7.49,1.47,AC,LACLIE ST IC (SUNDIAL DRIVE),BIG CHIEF RD,FWY
206,,11,N,134.238,142.303,73.09,7.58,1.19,AC,BIG CHIEF RD,COUNTY RD 38,FWY
207,,11,N,142.303,146.014,83.66,8.5,0.88,AC,COUNTY RD 38,TRENT CANAL BR,FWY
208,,11,N,146.014,149.289,78.51,8.36,1.4,AC,TRENT CANAL BR,SEVERN RIVER BR,FWY
209,,11,N,149.289,157.061,69.36,7.37,1.43,AC,SEVERN RIVER BR,S. KASHE LAKE RD.,FWY
210,,11,N,157.061,165.247,65.25,7.03,1.57,AC,S. KASHE LAKE RD.,JCT. HWY 169,FWY
211,,11,N,165.247,170.226,58.12,6.22,1.55,AC,JCT. HWY 169,DOE LAKE RD (MUSKOKA RD 41/6) IC,FWY
212,,11,N,170.226,177.087,92.93,9.41,0.74,AC,DOE LAKE RD (MUSKOKA RD 41/6) IC,JCT HWY 118,FWY
213,,11,N,177.087,187.721,79.42,8.13,1,AC,JCT HWY 118,JCT. HWY 117,FWY
214,,11,N,187.721,200.044,87.42,8.84,0.79,AC,JCT. HWY 117,SOUTH MARY LAKE RD (MUSKOKA RD 44),FWY
215,,11,N,200.044,209.532,83.66,8.51,0.89,AC,SOUTH MARY LAKE RD (MUSKOKA RD 44),STEPHENSON RD 12,FWY
216,,11,N,209.532,214.519,81.93,8.33,0.91,AC,STEPHENSON RD 12,MUSKOKA RD. 3,FWY
217,,11,N,214.519,220.689,87.73,9.09,1.05,AC,MUSKOKA RD. 3,1.9 KM N OF HWY 60,FWY
218,,11,N,220.689,224.808,68.35,7.16,1.31,AC,1.9 KM N OF HWY 60,6.5 KM N OF HWY 60,FWY
219,,11,N,224.808,230.548,73.81,7.6,1.11,AC,6.5 KM N OF HWY 60,MTO/MNDM BOUNDARY,FWY
220,,11,N,230.548,238.856,83.29,8.53,0.97,AC,MTO/MNDM BOUNDARY,1.5 N OF STATION RD,FWY
221,,11,N,238.856,244.74,90.81,9.25,0.83,AC,1.5 N OF STATION RD,1KM N JCT OF HWY 518 (PAVE CHANGE),FWY
222,,11,N,244.74,253.984,53.82,5.94,1.79,AC,1KM N JCT OF HWY 518 (PAVE CHANGE),1 KM N OF HWY 520 I/C,FWY
223,,11,N,253.984,262.904,63.28,6.91,1.69,AC,1 KM N OF HWY 520 I/C,1KM N OF STIRLING CR RD I/C,FWY
224,,11,N,262.904,269.666,74.28,7.78,1.27,AC,1KM N OF STIRLING CR RD I/C,MUSKKOKA RD OP,FWY
225,,11,N,269.666,277.386,89.71,9.21,0.93,AC,MUSKKOKA RD OP,1KM S OF BOUNDARY RD I/C,FWY
226,,11,N,277.386,287.038,89.19,9.12,0.89,AC,1KM S OF BOUNDARY RD I/C,2KM N OF N JCT OF HWY 124,FWY
227,,11,N,287.038,295.896,87.63,9.07,1.04,AC,2KM N OF N JCT OF HWY 124,1 KM S OF MCFADDEN LINE OVERPASS,FWY
228,,11,N,295.896,301.986,91.22,9.3,0.83,AC,1 KM S OF MCFADDEN LINE OVERPASS,9.6 KM S OF HWY 534 (HEMLOCK RD),FWY
229,,11,N,301.986,307.341,59.85,6.86,2.09,AC,9.6 KM S OF HWY 534 (HEMLOCK RD),5.0 KM S OF HWY 534,FWY
230,,11,N,307.341,314.967,79.8,8.29,1.14,AC,5.0 KM S OF HWY 534,2.0 KM N OF HWY 534 (McCHARLES LINE),FWY
231,,11,N,314.967,324.152,76.39,7.89,1.12,AC,2.0 KM N OF HWY 534 (McCHARLES LINE),1.5 KM S OF HWY 654 (RIVERS RD),FWY
232,,11,N,324.152,334.662,83.69,8.47,0.84,AC,1.5 KM S OF HWY 654 (RIVERS RD),S JCT HWY 11B (LAKESHORE DRIVE),FWY
233,,11,N,334.662,340.65,78.81,8.14,1.1,AC,S JCT HWY 11B (LAKESHORE DRIVE),0.2 KM N OF S JCT HWY 17,FWY
234,,11,N,340.65,344.311,92.89,9.5,2.06,AC,0.2 KM N OF S JCT HWY 17,ALGONQUIN AV-N JCT HWYS 17/11B,FWY
235,,11,N,344.311,345.023,71,8.3,2.33,AC,ALGONQUIN AV-N JCT HWYS 17/11B,AIRPORT RD,FWY
236,,11,N,345.023,350.548,86.58,9.05,1.15,AC,AIRPORT RD,6.9KM N OF JCT HWY 17/11B,FWY
237,,11,N,1338.679,1346.35,80.55,8.31,1.07,AC,STILLWATER CK BR,0.66KM S SEC HWY 628 - RED ROCK RD,ART
238,,11,N,1346.35,1349.322,78.65,7.91,0.84,AC,0.66KM S SEC HWY 628 - RED ROCK RD,4.3 KM S OF HWY 628,ART
239,,11,N,1399.58,1405.3,72.58,7.51,1.17,AC,8.4KM E OF LAKESHORE DR (DIVIDED HWY STARTS),2.6KM E OF LAKESHORE DR,ART
240,,11,N,1405.3,1418.621,84.94,8.67,0.91,AC,2.6KM E OF LAKESHORE DR,2.3 KM W OF MACKENZIE STATION RD,ART
241,,11,N,1418.621,1430.673,88.74,8.97,0.77,AC,2.3 KM W OF MACKENZIE STATION RD,0.4 KM E OF HWY 527,ART
242,,11,N,1430.673,1435.823,87.61,9,0.95,AC,0.4 KM E OF HWY 527,1KM W OF HODDER AVENUE - COPENHAGEN ROAD,ART
243,,11,N,1435.823,1438.932,91.51,9.46,0.99,AC,1KM W OF HODDER AVENUE - COPENHAGEN ROAD,T BAY - BALSAM AV,ART
244,,11,S,100.5,108.195,74.31,7.87,1.37,AC,CROWN HILL - COUNTY RD 93,ORO-MEDONTE LINE 5,FWY
245,,11,S,108.195,124.11,75.61,7.86,1.19,AC,ORO-MEDONTE LINE 5,MEMORIAL AVE-SIMCOE RD 49 IC 129,FWY
246,,11,S,124.11,131.939,85.08,8.7,0.93,AC,MEMORIAL AVE-SIMCOE RD 49 IC 129,LACLIE ST IC (SUNDIAL DRIVE),FWY
247,,11,S,131.939,134.238,72.97,7.78,1.44,AC,LACLIE ST IC (SUNDIAL DRIVE),PENLEY RD,FWY
248,,11,S,134.238,142.303,69.38,7.63,1.74,AC,PENLEY RD,COUNTY RD 38,FWY
249,,11,S,142.303,146.014,82.51,8.42,0.94,AC,COUNTY RD 38,TRENT CANAL BR,FWY
250,,11,S,146.014,149.289,83.29,8.7,1.17,AC,TRENT CANAL BR,SEVERN RIVER BR,FWY
251,,11,S,149.289,157.061,63.1,7.11,1.96,AC,SEVERN RIVER BR,S. KASHE LAKE RD.,FWY
252,,11,S,157.061,165.247,74.52,7.94,1.43,AC,S. KASHE LAKE RD.,JCT. HWY 169,FWY
253,,11,S,165.247,170.226,70.89,7.61,1.52,AC,JCT. HWY 169,DOE LAKE RD (MUSKOKA RD 41/6) IC,FWY
254,,11,S,170.226,177.087,90.84,9.32,0.91,AC,DOE LAKE RD (MUSKOKA RD 41/6) IC,JCT HWY 118,FWY
255,,11,S,177.087,187.721,80.46,8.3,1.07,AC,JCT HWY 118,JCT. HWY 117,FWY
256,,11,S,187.721,200.044,87.65,8.89,0.82,AC,JCT. HWY 117,SOUTH MARY LAKE RD (MUSKOKA RD 44),FWY
257,,11,S,200.044,209.532,82.15,8.6,1.2,AC,SOUTH MARY LAKE RD (MUSKOKA RD 44),STEPHENSON RD 12,FWY
258,,11,S,209.532,214.519,83.58,8.56,0.96,AC,STEPHENSON RD 12,MUSKOKA RD. 3,FWY
259,,11,S,214.519,220.689,87.65,9.02,0.97,AC,MUSKOKA RD. 3,1.9 KM N OF HWY 60,FWY
260,,11,S,220.689,224.808,67.34,7.03,1.29,AC,1.9 KM N OF HWY 60,6.5 KM N OF HWY 60,FWY
261,,11,S,224.808,230.548,73.06,7.48,1.07,AC,6.5 KM N OF HWY 60,MTO/MNDM BOUNDARY,FWY
262,,11,S,230.548,238.856,84.14,8.68,1.03,AC,MTO/MNDM BOUNDARY,1.5 N OF STATION RD,FWY
263,,11,S,238.856,244.74,91.65,9.33,0.81,AC,1.5 N OF STATION RD,1KM N JCT OF HWY 518 (PAVE CHANGE),FWY
264,,11,S,244.74,253.984,64.59,6.91,1.52,AC,1KM N JCT OF HWY 518 (PAVE CHANGE),1 KM N OF HWY 520 I/C,FWY
265,,11,S,253.984,262.904,78.4,8.2,1.22,AC,1 KM N OF HWY 520 I/C,1KM N OF STIRLING CR RD I/C,FWY
266,,11,S,262.904,269.666,71.85,7.78,1.59,AC,1KM N OF STIRLING CR RD I/C,MUSKOKA RD OP,FWY
267,,11,S,269.666,277.386,91.51,9.36,0.87,AC,MUSKOKA RD OP,1KM S OF BOUNDARY RD I/C,FWY
268,,11,S,277.386,287.038,92.11,9.39,0.82,AC,1KM S OF BOUNDARY RD I/C,2KM N OF N JCT OF HWY 124,FWY
269,,11,S,287.038,295.896,91.3,9.25,0.76,AC,2KM N OF N JCT OF HWY 124,1 KM S OF MCFADDEN LINE OVERPASS,FWY
270,,11,S,295.896,301.986,92.33,9.41,0.82,AC,1 KM S OF MCFADDEN LINE OVERPASS,9.6 KM S OF HWY 534 (HEMLOCK RD),FWY
271,,11,S,301.986,307.341,74.54,8.04,1.55,AC,9.6 KM S OF HWY 534 (HEMLOCK RD),5.0 KM S OF HWY 534,FWY
272,,11,S,307.341,314.967,71.84,7.74,1.55,AC,5.0 KM S OF HWY 534,2.0 KM N OF HWY 534 (McCHARLES LINE),FWY
273,,11,S,314.967,324.152,74.65,7.86,1.31,AC,2.0 KM N OF HWY 534 (McCHARLES LINE),1.5 KM S OF HWY 654 (RIVERS RD),FWY
274,,11,S,324.152,334.662,85.59,8.67,0.83,AC,1.5 KM S OF HWY 654 (RIVERS RD),S JCT HWY 11B (LAKESHORE DRIVE),FWY
275,,11,S,334.662,340.65,80.76,8.29,1.02,AC,S JCT HWY 11B (LAKESHORE DRIVE),0.2 KM N OF S JCT HWY 17,FWY
276,,11,S,340.65,344.311,84.87,9.04,1.37,AC,0.2 KM N OF S JCT HWY 17,ALGONQUIN AV-N JCT HWYS 17/11B,FWY
277,,11,S,344.311,345.023,98.87,10,0.65,AC,ALGONQUIN AV-N JCT HWYS 17/11B,AIRPORT RD,FWY
278,,11,S,345.023,350.548,98.87,10,0.65,AC,AIRPORT RD,6.9KM N OF JCT HWY 17/11B,FWY
279,,11,S,1338.679,1346.35,88.71,9.14,0.98,AC,STILLWATER CK BR,0.66KM S SEC HWY 628 - RED ROCK RD,ART
280,,11,S,1346.35,1349.322,88.2,9.01,0.89,AC,0.66KM S SEC HWY 628 - RED ROCK RD,4.3 KM S OF HWY 628,ART
281,,11,S,1399.58,1405.3,71.03,7.24,1.05,AC,8.4KM E OF LAKESHORE DR (DIVIDED HWY STARTS),2.6KM E OF LAKESHORE DR,ART
282,,11,S,1405.3,1418.621,82.48,8.47,1,AC,2.6KM E OF LAKESHORE DR,2.3 KM W OF MACKENZIE STATION RD,ART
283,,11,S,1418.621,1430.673,88.41,8.95,0.79,AC,2.3 KM W OF MACKENZIE STATION RD,0.4 KM E OF HWY 527,ART
284,,11,S,1430.673,1435.823,85.27,8.92,1.17,AC,0.4 KM E OF HWY 527,1KM W OF HODDER AVENUE - COPENHAGEN ROAD,ART
285,,11,S,1435.823,1438.932,90.38,9.46,1.14,AC,1KM W OF HODDER AVENUE - COPENHAGEN ROAD,T BAY - BALSAM AV,ART
286,,112,B,0,19.8,76.9,8.05,1.24,AC,HWY 11,KIRKLAND LAKE - HWY 66,LOC
287,,115,E,18.814,21.553,88.71,9.3,0.89,PC,1.0 KM E OF HWY 35 IC,200 M E OF CO RD 20 (BDRY RD) IC,FWY
288,,115,E,21.553,33.475,76.08,7.81,1.06,AC,200 M E OF CO RD 20 (BDRY RD) IC,100 M E OF TAPLEY 1/4 LN (CAVAN 6TH LN) IC,FWY
289,,115,E,33.475,36.567,87.06,9.75,1.04,PC,100 M E OF TAPLEY 1/4 LN (CAVAN 6TH LN) IC,600 M E OF LARMER LN,FWY
290,,115,E,36.567,41.067,91.51,9.7,0.87,PC,600 M E OF LARMER LN,700 M E OF HWY 7A IC,FWY
291,,115,E,41.067,45.051,93.44,9.57,0.86,AC,700 M E OF HWY 7A IC,700 M W OF CO RD 28 IC,FWY
292,,115,W,18.814,21.222,94.86,9.75,0.89,AC,1.0 KM N OF HWY 35 IC,CO RD 20 (BDRY RD) IC,FWY
293,,115,W,21.222,23.435,89.6,9.65,0.74,PC,CO RD 20 (BDRY RD) IC,3.1 KM W OF CTY RD 32,FWY
294,,115,W,23.435,35.038,91.37,9.68,0.8,PC,3.1 KM W OF CTY RD 32,1.5 KM E OF TAPLEY 1/4 LINE (CAVAN 6TH LN),FWY
295,,115,W,35.038,36.577,65.2,6.99,1.53,AC,1.5 KM E OF TAPLEY 1/4 LINE (CAVAN 6TH LN),1.4 KM W OF CO RD 10 IC,FWY
296,,115,W,36.577,40.484,76.35,7.84,1.06,AC,1.4 KM W OF CO RD 10 IC,100 M E OF HWY 7A IC,FWY
297,,115,W,40.484,45.051,84.79,9.02,1.26,PC,100 M E OF HWY 7A IC,1.1 KM W OF CR 28 IC,FWY
298,,118,B,0,11.45,90.25,9.47,1.17,AC,HWY 28,E JCT CO RD 648,COL
299,,118,B,11.45,23.008,89.74,9.37,1.11,AC,E JCT CO RD 648,W JCT CO RD 648,COL
300,,118,B,23.008,36.053,91.08,9.56,1.16,AC,W JCT CO RD 648,REG BDY TRAPPERS TRAIL,COL
301,,118,B,36.053,42.244,92.27,9.6,1.05,AC,REG BDY TRAPPERS TRAIL,0.3KM E OF KENAWAY RD(N),COL
302,,118,B,42.244,49.975,93.12,9.62,0.96,AC,0.3KM E OF KENAWAY RD(N),1.0KM E OF HALIBURTON RD 121 (DOVER SPRING RD),COL
303,,118,B,50.822,53.511,92.89,9.5,1.71,AC,SUNNYSIDE ST,3.4 KM N OF HALIBURTON RD 121,COL
304,,118,B,53.511,65.932,92.89,9.5,1.32,AC,3.4 KM N OF HALIBURTON RD 121,NORLEY ROAD,COL
305,,118,B,65.932,74.41,92.89,9.5,1.03,AC,NORLEY ROAD,HIGHWAY 35,COL
306,,118,B,74.41,97.523,89.37,9.54,1.37,AC,HIGHWAY 35,HALIBURTON/MUSKOKA DIST BDY,COL
307,,118,B,97.523,123.872,50,5.72,2.03,AC,HALIBURTON/MUSKOKA DIST BDY,4.4 KM E OF HWY 11,COL
308,,118,B,123.872,128.52,95.12,9.72,0.82,AC,4.4 KM E OF HWY 11,HWY 11,COL
309,,11,B,0.025,5.545,81.42,8.63,1.34,AC,S JCT HWY 11 (TRI-TOWN BYPASS),COBALT W LTS,COL
310,,11,B,7.888,9.08,81.92,8.66,1.31,AC,COBALT E LTS-ONR OH,0.1KM E OF QUEBEC AVE,COL
311,,11,B,9.104,12.501,88.76,9.28,1.14,AC,HWY 11,ATIKOKAN - ZUKE ST - END OF HWY,COL
312,,12,B,49.155,59.071,83.01,8.47,0.93,AC,NORTH JUNCTION HIGHWAY 7,SOUTH JUNCTION HIGHWAY 48,ART
313,,12,B,59.071,72.616,92.68,9.53,0.91,AC,SOUTH JUNCTION HIGHWAY 48,GAMEBRIDGE-DURHAM RD. 50,ART
314,,12,B,72.616,82.336,65.16,7.2,1.79,AC,GAMEBRIDGE-DURHAM RD. 50,HWY 169,ART
315,,12,B,82.336,98.33,67.62,7.28,1.56,AC,HWY 169,ORILLIA E LTS-W END OF BR,ART
316,,12,B,98.33,99.662,85.68,9.3,1.57,AC,ORILLIA E LTS-W END OF BR,ORILLIA - S JCT HWY 7184,ART
317,,12,B,99.662,105.124,84.38,9.1,1.51,AC,ORILLIA - S JCT HWY 7184,ORILLIA - S JCT HWY 11(BY PASS),ART
318,,12,B,107.499,113.039,90.09,9.44,1.15,AC,N JCT HWY 11/12 IC,SIMCOE RD 22-PRICES CORNERS,ART
319,,12,B,113.039,128.881,93.46,9.54,0.82,AC,SIMCOE RD 22-PRICES CORNERS,SIMCOE RD 23 IC-GRAY ST,ART
320,,12,B,134.781,147.691,88.08,9.17,1.1,AC,HWYS 400/69 IC,TALBOT ST - SIMCOE RD 37,ART
321,,12,B,150.991,153.367,82.28,8.69,1.29,AC,MIDLAND W LTS-0.2 KM W OF KING ST,HWY 93,ART
322,,12,E,147.691,150.991,73.53,8.03,1.67,AC,TALBOT ST - SIMCOE RD 37,MIDLAND W LTS-0.2 KM W OF KING ST,ART
323,,12,W,147.691,150.991,75.39,8.2,1.62,AC,TALBOT ST - SIMCOE RD 37,MIDLAND W LTS-0.2 KM W OF KING ST,ART
324,,124,B,0,20.393,93.92,9.64,0.88,AC,HWY 69,0.6KM W OF MCKELLAR CENTRE RD,ART
325,,124,B,20.393,26.923,66.31,6.86,1.23,AC,0.6KM W OF MCKELLAR CENTRE RD,CROWN RETREATS RD,ART
326,,124,B,26.923,37.847,67.53,7.08,1.33,AC,CROWN RETREATS RD,W. JCT HWY 520,ART
327,,124,B,37.847,57.371,77.67,7.84,0.89,AC,W. JCT HWY 520,2.2 KM E OF HWY 510 (DISTRESS RIVER BR),ART
328,,124,B,57.371,75.026,74.29,7.76,1.24,AC,2.2 KM E OF HWY 510 (DISTRESS RIVER BR),S JCT OF HWY 11 (HWY 124 I/C),ART
329,,124,B,75.026,88.27,72.37,7.77,1.51,AC,S JCT OF HWY 11 (HWY 124 I/C),N JCT OF HWY 11 (SERVICE RD I/C),LOC
330,,124,B,88.27,93.46,82.55,9.75,2.53,AC,N JCT OF HWY 11 (SERVICE RD I/C),GOREVILLE RD(W) - SUMMIT RD(E),LOC
331,,125,B,0,8.941,61.8,6.74,1.68,AC,HWY 105,0.05KM N OF NUNGESSER RD,COL
332,,125,B,8.941,13.6,59.98,6.44,1.57,AC,0.05KM N OF NUNGESSER RD,END OF HWY - COCHENOUR DOCK,COL
333,,127,B,0,16.85,90.87,9.43,1.04,AC,MAYNOOTH - HWY 62,HASTING/NIPPISSING BDY (130M S OF McKENZIE LAKE RD,ART
334,,127,B,16.85,21.502,96.26,9.73,0.68,AC,HASTING/NIPPISSING BDY (130M S OF McKENZIE LAKE RD,3.6 KM N SABINE TWP RD L25 C1,ART
335,,127,B,21.502,38.52,95.81,9.73,0.74,AC,3.6 KM N SABINE TWP RD L25 C1,HWY 60,ART
336,,129,B,0.899,30.755,74.12,8.22,1.82,AC,THESSALON N LTS - DYMENT MILL,SEC HWY 554,COL
337,,129,B,30.755,47.265,88.3,9.1,0.98,AC,SEC HWY 554,0.4KM N OF GOULD-CASSON TWP BDY,COL
338,,129,B,47.265,61.56,70.58,7.14,0.99,AC,0.4KM N OF GOULD-CASSON TWP BDY,LAFOE CK BR,COL
339,,129,B,61.56,72.64,67.21,8.57,3.15,ST,LAFOE CK BR,11KM N OF LAFOE CK BR,COL
340,,129,B,72.64,82.354,75.72,9.24,3.68,ST,11KM N OF LAFOE CK BR,GRAVEL R BR,COL
341,,129,B,82.354,94.038,80.48,9.49,3.22,ST,GRAVEL R BR,11.8 KM N OF GRAVEL R BR,COL
342,,129,B,94.038,104.259,80.33,9.74,3.65,ST,11.8 KM N OF GRAVEL R BR,0.7 KM N OF VILL - ROLL TWP BDY,COL
343,,129,B,104.259,122.019,79.23,9.45,3.38,ST,0.7 KM N OF VILL - ROLL TWP BDY,MTO PATROL YARD,COL
344,,129,B,122.019,162.3,71.63,8.38,3.01,ST,MTO PATROL YARD,16.7 KM N OF ALGOMA-SUDBURY BDY,COL
345,,129,B,162.3,185.062,82.6,8.38,0.88,AC,16.7 KM N OF ALGOMA-SUDBURY BDY,FIVE MILE CREEK CULVERT,COL
346,,129,B,185.062,210.798,90.5,9.26,0.88,AC,FIVE MILE CREEK CULVERT,S JCT HWY 101,COL
347,,129,B,218.402,221.467,89.13,9.62,1.5,AC,N JCT HWY 101 - FOLEYET RD,CHAPLEAU S LTS (MILL ST) - HWY 129 END SIGN,COL
348,,130,B,0,9.167,87.44,9.13,1.13,AC,HWY 61,0.6 KM S OF KAMINISTIQUIA R BR,COL
349,,130,B,9.167,13.4,88.81,9.23,1.07,AC,0.6 KM S OF KAMINISTIQUIA R BR,ARTHUR ST (FORMERLY HWYS 11/17),COL
350,,130,B,13.4,15.426,84.61,8.87,1.2,AC,ARTHUR ST (FORMERLY HWYS 11/17),HWY 11/17,COL
351,,132,B,1.728,5.735,61.63,6.45,1.36,AC,RENFREW WEST LIMITS,250M WEST OF COUNTY RD 5 (STONE RD),ART
352,,132,B,5.735,16.923,94.12,9.68,0.9,AC,250M WEST OF COUNTY RD 5 (STONE RD),200M EAST OF GORRA HILL RD,ART
353,,132,B,16.923,25.567,94.93,9.75,0.88,AC,200M EAST OF GORRA HILL RD,DACRE - SEC HWY 513,ART
354,,132,B,25.567,30.29,95.27,9.79,0.88,AC,DACRE - SEC HWY 513,HWY 41,ART
355,,137,B,0,2.7,68.39,8.15,2.5,AC,CANADA-USA BORDER,THOUSAND ISLAND I/C,FWY
356,,137,N,2.7,4.3,81.32,8.58,1.29,AC,THOUSAND ISLAND I/C,HWY 401,FWY
357,,137,S,2.7,4.3,79.77,8.44,1.33,AC,THOUSAND ISLAND I/C,HWY 401,FWY
358,,138,B,4.328,21.731,57.33,6.36,1.82,AC,CORNWALL N LTS - CENTRE RD,MONKLAND - HWY 43,ART
359,,138,B,21.731,38.71,89.78,9.19,0.89,AC,MONKLAND - HWY 43,HWY 417 IC,ART
360,,140,B,0,5.646,83.78,8.93,1.38,AC,PORT COLBORNE-HWY 3-MAIN ST E,CNR STRUCTURE (FORKES ROAD),ART
361,,140,B,5.646,10.901,79.31,8.6,1.58,AC,CNR STRUCTURE (FORKES ROAD),NIAGARA REGIONAL RD 27 (EAST MAIN ST),ART
362,,141,B,0,7.721,73.55,7.84,1.44,AC,HWY 11,MUSKOKA RD. 35,COL
363,,141,B,7.721,18.935,77.1,8.18,1.37,AC,MUSKOKA RD. 35,1.2 KM W OF MUSKOKA RD 24,COL
364,,141,B,18.935,25.774,92.89,9.5,1.05,AC,1.2 KM W OF MUSKOKA RD 24,0.1 KM W OF ROSSEAU LAKE RD 2,COL
365,,141,B,25.774,31.137,92.89,9.5,0.85,AC,0.1 KM W OF ROSSEAU LAKE RD 2,PARRY SOUND DIST. BDY,COL
366,,141,B,31.137,36.344,74.47,7.9,1.39,AC,PARRY SOUND DIST. BDY,0.5 KM W OF SHADOW R BR.,COL
367,,141,B,36.344,49.895,78.44,8.12,1.12,AC,0.5 KM W OF SHADOW R BR.,HWY 7290 (F HWY 69)/141 N JCT,COL
368,,141,B,49.895,53.309,87.25,9,1.81,AC,HWY 7290 (F HWY 69)/141 N JCT,HWY 7289 / HWY141 S JCT,COL
369,,141,B,53.309,54.239,52.92,5.42,1.28,AC,HWY 7289 / HWY141 S JCT,HWY 400/141 IC 207,COL
370,,144,B,0,17.546,90.48,9.3,0.93,AC,JCT HWY 17 & HWY 144N,JCT HWY 144 & REG RDS 35 & 15,ART
371,,144,B,19.646,27.688,71.52,7.61,1.43,AC,OMER LEROUX ST (CHELMSFORD),2.0 KM N OF CPR OVERHEAD,ART
372,,144,B,27.688,39.195,78.26,8.24,1.29,AC,2.0 KM N OF CPR OVERHEAD,1.5 KM S OF REG RD 8,ART
373,,144,B,39.195,57.338,84.37,8.88,1.24,AC,1.5 KM S OF REG RD 8,CENTER ST - CARTIER W ENTRANCE,ART
374,,144,B,57.338,81.886,84.79,8.66,0.92,AC,CENTER ST - CARTIER W ENTRANCE,HALF WAY LAKE CULVERT,ART
375,,144,B,81.886,100.922,89.36,9.08,0.82,AC,HALF WAY LAKE CULVERT,.3KM N OF MULD-DUBLIN TWP BDY(SUD-NEWLIS BDY),ART
376,,144,B,100.922,118.134,88.69,9.01,0.82,AC,.3KM N OF MULD-DUBLIN TWP BDY(SUD-NEWLIS BDY),BAYNES-MARQUETTE TWP BDY,ART
377,,144,B,118.134,143.021,81.73,8.42,1.04,AC,BAYNES-MARQUETTE TWP BDY,10.2 KM S JCT 560 & 144,ART
378,,144,B,143.021,163.052,80.42,8.53,1.35,AC,10.2 KM S JCT 560 & 144,MESOMIKENDA LAKE RD-CHESTER TWP,ART
379,,144,B,163.052,185.132,85.17,10,2.48,AC,MESOMIKENDA LAKE RD-CHESTER TWP,JCT HWY 661 - GOGAMA,ART
380,,144,B,185.132,205.571,79.57,8.31,1.2,AC,JCT HWY 661 - GOGAMA,STETHAM/HAZEN TWP BDY,ART
381,,144,B,205.571,228.509,81.15,8.59,1.32,AC,STETHAM/HAZEN TWP BDY,KENOGAMISSI FALLS ROAD (E) HASSARD TWP,ART
382,,144,B,228.509,255.907,72.24,8.11,1.94,AC,KENOGAMISSI FALLS ROAD (E) HASSARD TWP,THE CACHE RD - MCKEOWN TWP,ART
383,,144,B,255.907,270.277,86.94,8.96,1,AC,THE CACHE RD - MCKEOWN TWP,TIMMINS - HWY 101,ART
384,,144,N,17.546,19.646,72.84,7.99,1.71,AC,JCT HWY 144 & REG RDS 35 & 15,OMER LEROUX ST (CHELMSFORD),ART
385,,144,S,17.546,19.646,82.42,8.65,1.23,AC,JCT HWY 144 & REG RDS 35 & 15,OMER LEROUX ST (CHELMSFORD),ART
386,,148,B,0,4.969,50.69,6.43,2.79,AC,ONTARIO-QUEBEC PROV BDY,CITY OF PEMBROKE-CEDAR LANE,COL
387,,15,B,6.464,18.197,59.19,6.26,1.46,AC,HWY 401,SHANNON ROAD (E),ART
388,,15,B,18.197,33.232,66.25,6.85,1.22,AC,SHANNON ROAD (E),SEELEYS BAY (BIG HILL RD),ART
